file,line,classification,note,sentence,replacement
"src/lib/data/tools/hotel-loan-sizing-calculator.ts","171","OK","","No lender type publishes a DSCR floor, a debt yield floor or an LTV ceiling, and our rate sheet marks those cells not yet published.[1] The defaults are hypothetical placeholders.",""
"src/lib/data/tools/hotel-loan-sizing-calculator.ts","175","OK","","Because lenders do not publish hotel spreads, and we will not print one we cannot source.[1] The index is public: the 10-year Treasury was {..}.[2] Type the spread from your own quote.",""
"src/lib/data/tools/hotel-loan-sizing-calculator.ts","201","OK","","Matthews Hotel Markets {..} rate sheet",""
"src/lib/data/tools/hotel-loan-sizing-calculator.ts","203","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/tools/hotel-loan-sizing-calculator.ts","254","OK","","Have us size the loan on your hotel",""
"src/lib/data/tools/hotel-loan-sizing-calculator.ts","256","OK","","Matthews Hotel Markets prints only what our rate sheet can source, which is why this calculator asks for your lender's three tests and your quoted spread instead of asserting them.",""
"src/lib/data/tools/hotel-loan-sizing-calculator.ts","283","OK","","Pre-filled with the 10-year Treasury, {..}, from our {..} rate sheet.",""
"src/lib/data/tools/hotel-loan-sizing-calculator.ts","293","OK","","Lenders do not publish spreads, so we do not suggest one.",""
"src/lib/data/tools/hotel-value-estimator.ts","110","OK","","Get a value range and per-key range from the Matthews Hotel Index cap rate bands.",""
"src/lib/data/tools/hotel-value-estimator.ts","122","OK","","The Matthews Hotel Index for {..}, published {..}, puts {..} hotels at {..} across its {..} markets.[1] On $1,050,000 of NOI with a $1,100,000 PIP, that is {..} to {..}.",""
"src/lib/data/tools/hotel-value-estimator.ts","122","OK","","Matthews Hotel Markets calls that a screening range, not a valuation.",""
"src/lib/data/tools/hotel-value-estimator.ts","126","OK","","The bands are the {..} Matthews Hotel Index, first-party data reconciled from public research and our own underwriting.",""
"src/lib/data/tools/hotel-value-estimator.ts","134","OK","","The tool then looks up the cap rate band (`/glossary/cap-rate`) for your segment and market in the Matthews Hotel Index for {..}.[1] NOI divided by the high end of the band is the low value.",""
"src/lib/data/tools/hotel-value-estimator.ts","143","OK","","The cap rate bands are the Matthews Hotel Index for {..}, a first-party dataset covering {..} markets, published {..}.[1]",""
"src/lib/data/tools/hotel-value-estimator.ts","144","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Market Pulse commentary and Matthews' internal underwriting on active mandates, and they reflect stabilized, PIP-current product.[1] That makes each band a reconciled range, not a record of closed-sale cap rates and not a forecast.",""
"src/lib/data/tools/hotel-value-estimator.ts","153","OK","","Cap rate bands the estimator uses, by market and segment: Matthews Hotel Index, {..}",""
"src/lib/data/tools/hotel-value-estimator.ts","160","OK","","The Matthews Hotel Index for {..}, published {..}, puts cap rates across its {..} markets at {..} for select-service, {..} for full-service and {..} for resort and lifestyle hotels.[1] Those bands, and each market's own, are the only cap rates this estimator uses.",""
"src/lib/data/tools/hotel-value-estimator.ts","165","OK","","The cap rate band is not: it is the {..} Matthews Hotel Index.[1] Inputs: 78 keys.",""
"src/lib/data/tools/hotel-value-estimator.ts","174","OK","","Because the Matthews Hotel Index publishes cap rate bands, not single rates, and {..} select-service spans {..} across its markets.[1] One number would claim precision the data does not have.",""
"src/lib/data/tools/hotel-value-estimator.ts","178","OK","","The {..} Matthews Hotel Index band for your segment and market.[1] If that market publishes no band for your segment, it falls back to the band across all {..} markets and tells you.",""
"src/lib/data/tools/hotel-value-estimator.ts","204","OK","","Matthews Hotel Index, {..}: cap rate bands by market and segment, and methodology (published {..})",""
"src/lib/data/tools/hotel-value-estimator.ts","206","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/tools/hotel-value-estimator.ts","230","OK","","Matthews Hotel Markets produces broker opinions of value at no cost, built from the Matthews Hotel Index and named comparable sales.",""
"src/lib/data/tools/hotel-value-estimator.ts","282","OK","","noiUsed = noi, or revenue x noiMargin / 100 when noi is 0 band = Matthews Hotel Index band for your segment and market (all-markets band when the market has none for the segment) valueLow = noiUsed / (bandHigh / 100) - pip valueHigh = noiUsed / (bandLow / 100) - pip perKeyLow = valueLow / keys perKeyHigh = valueHigh / keys",""
"src/lib/data/tools/hotel-value-estimator.ts","283","OK","","Cap rate bands are the Matthews Hotel Index, {..}.",""
"src/lib/data/tools/index.ts","49","OK","","Matthews Hotel Markets publishes {..} hotel calculators.",""
"src/lib/data/tools/index.ts","49","OK","","Two benchmarks appear: the 10-year Treasury at {..}, from our {..} rate sheet, and the cap rate bands of the {..} Matthews Hotel Index, which only the value estimator uses.",""
"src/lib/data/tools/refinance-vs-sell.ts","64","OK","","Matthews Hotel Markets' {..} rate sheet shows the 10-year Treasury at {..}.[1][2]",""
"src/lib/data/tools/refinance-vs-sell.ts","86","OK","","No lender type publishes its DSCR floor, and our rate sheet marks those cells not yet published rather than guessing.[1]",""
"src/lib/data/tools/refinance-vs-sell.ts","104","OK","","Matthews Hotel Markets' {..} rate sheet publishes the index a fixed-rate quote is struck against, the 10-year Treasury at {..},[2] and marks the DSCR floor not yet published for every lender type, because no lender type publishes one.[1] That is why the DSCR test and the rate below are fields you fill in.",""
"src/lib/data/tools/refinance-vs-sell.ts","122","OK","","No lender type publishes a DSCR floor, and our rate sheet marks that cell not yet published for every lender type.[1] The 1.35x default is a hypothetical placeholder.",""
"src/lib/data/tools/refinance-vs-sell.ts","138","OK","","Fixed-rate quotes are struck over the Treasury curve, and the 10-year Treasury was {..}.[2] Lenders do not publish their hotel spreads, so we do not print one.[1]",""
"src/lib/data/tools/refinance-vs-sell.ts","144","OK","","Matthews Hotel Markets {..} rate sheet",""
"src/lib/data/tools/refinance-vs-sell.ts","146","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/tools/refinance-vs-sell.ts","180","OK","","Have us run both numbers on your hotel",""
"src/lib/data/tools/refinance-vs-sell.ts","182","OK","","Matthews Hotel Markets places hotel debt and sells hotels, so an owner can get both columns of this comparison from one team.",""
"src/lib/agent/catalog.ts","44","OK","","a an and are as at be but by can do does for from how i if in into is it my of on or our so that the their them then there this to was we what when where which who why will with you your me have has had get need",""
"src/lib/agent/markdown.ts","82","OK","","## From our rate sheet",""
"src/lib/agent/markdown.ts","82","OK","","## From the Matthews Hotel Index",""
"src/lib/agent/markdown.ts","150","OK","","### Our own data",""
"src/lib/agent/markdown.ts","214","OK","","[Talk to us]({..}/contact)",""
"src/lib/agent/openapi.ts","159","OK","","The Matthews Hotel Debt Index reading. percent is null until published.",""
"src/lib/agent/static-pages.ts","77","OK","","What the public benchmarks say, and what we have not published yet.",""
"src/lib/agent/static-pages.ts","114","OK","","Nobody publishes those, and we have not yet released our own figure for them.",""
"src/lib/agent/static-pages.ts","114","OK","","We would rather show you the gap than fill it with a number we made up.",""
"src/lib/agent/static-pages.ts","120","OK","","The as-of date is the date of the observation, not the date we fetched it.",""
"src/lib/agent/static-pages.ts","187","OK","","The MHDI is the debt-side companion to the [Matthews Hotel Index]({..}/research/mhi), which publishes quarterly cap rates, ADR and RevPAR across 14 markets from public sources.",""
"src/lib/agent/static-pages.ts","244","OK","","Sources, definitions, and what we refuse to publish.",""
"src/lib/agent/static-pages.ts","255","OK","","We show that cell as empty rather than fill it with a guess.",""
"src/lib/agent/static-pages.ts","271","OK","","The Matthews Hotel Debt Index starts with its first published reading.",""
"src/lib/agent/static-pages.ts","275","OK","","Yes, under CC BY 4.0, with attribution to Matthews Hotel Markets and a link.",""
"src/lib/agent/static-pages.ts","306","OK","","We do not have it, or we have not released it.",""
"src/lib/agent/static-pages.ts","317","OK","","These are the exact publishers we read, in the order the sheet lists them.",""
"src/lib/agent/static-pages.ts","317","OK","","The as-of date on the sheet is the date of the observation, not the date we ran the script.",""
"src/lib/agent/static-pages.ts","333","OK","","The structure is fixed, so we cannot quietly swap in a lower-rate loan type on a month we want the number to fall.",""
"src/lib/agent/static-pages.ts","337","OK","","How it relates to the Matthews Hotel Index",""
"src/lib/agent/static-pages.ts","339","OK","","The [Matthews Hotel Index]({..}/research/mhi) is quarterly, covers 14 markets, and measures cap rates, ADR, RevPAR and occupancy from public research.",""
"src/lib/agent/static-pages.ts","381","OK","","Every number with a source, a source date, and the date we last checked it.",""
"src/lib/agent/static-pages.ts","407","OK","","**How to read the sourcing.** Where we read a number straight from the institution that publishes it, the publisher line names that institution.",""
"src/lib/agent/static-pages.ts","407","OK","","Where we read it from a trade publication quoting a research house, the publisher line says so, in the form “Hotel Dive, citing Trepp”.",""
"src/lib/agent/static-pages.ts","423","OK","","## Numbers we removed, and why",""
"src/lib/agent/static-pages.ts","425","OK","","We could not source them, so they are not on the page.",""
"src/lib/agent/static-pages.ts","430","OK","","What we publish instead",""
"src/lib/agent/static-pages.ts","452","OK","","[Talk to the team]({..}/contact)",""
"src/lib/agent/static-pages.ts","476","OK","","Who Matthews Hotel Markets is.",""
"src/lib/agent/static-pages.ts","476","OK","","What we do, where, and who to call.",""
"src/lib/agent/static-pages.ts","486","OK","","## What the team does",""
"src/lib/agent/static-pages.ts","499","OK","","## Where we work from",""
"src/lib/agent/static-pages.ts","501","OK","","Miles Cortez III works out of Denver and covers the Mountain West; we do not publish a Denver street address, because there is not a confirmed one to publish.",""
"src/lib/agent/static-pages.ts","501","OK","","The wider Matthews hospitality bench sits in Phoenix, Orange County, Fort Lauderdale, Nashville, Dallas, Tampa, Cleveland, Kansas City, and Encino.",""
"src/lib/agent/static-pages.ts","514","OK","","We do not publish a founding year for the hospitality team, because we have not been able to source one we can stand behind.",""
"src/lib/agent/static-pages.ts","514","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","What is verifiable is on this site: the active mandates on [listings]({..}/listings), the transaction record on [closed]({..}/closed), and the individual track records on each [broker profile]({..}/team).",""
"src/lib/agent/static-pages.ts","520","CHECK","buyer-relationship claim: confirm","The hospitality mandates, the underwriting, and the client relationships are ours.",""
"src/lib/agent/static-pages.ts","526","OK","","{..} people cover hospitality across the Matthews platform. {..} of them publish a full profile on this site and carry the mandates behind the listings and closings here.",""
"src/lib/agent/static-pages.ts","534","OK","","## Reach the team",""
"src/lib/seo/faq.ts","21","OK","","{..} at Matthews Hotel Markets.",""
"src/lib/seo/faq.ts","21","CHECK","buyer-relationship claim: confirm","The team has direct relationships with the institutional, family-office, PE, and HNW buyer pools that bid this asset class.",""
"src/lib/seo/faq.ts","21","OK","","Matthews Hotel Markets investment sales team",""
"src/lib/seo/faq.ts","24","OK","","What does Matthews's disposition process look like?",""
"src/lib/seo/faq.ts","41","OK","","Who at Matthews Hotel Markets executed this transaction?",""
"src/lib/seo/faq.ts","46","OK","","Matthews's full closed-transaction list is at /closed.",""
"src/lib/seo/faq.ts","46","OK","","We publish public-data fields on every closed deal where seller permission allows; some confidentiality applies to ownership and pricing where the engagement was off-market.",""
"src/lib/seo/faq.ts","53","OK","","Is Matthews currently advising on similar {..} mandates?",""
"src/lib/seo/faq.ts","54","OK","","Yes, Matthews actively executes {..} dispositions and acquisitions across the United States.",""
"src/lib/seo/faq.ts","54","OK","","For a confidential conversation on a similar disposition or acquisition, reach the team at /contact.",""
"src/lib/seo/faq.ts","64","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Market Pulse, Matthews Hotel Markets internal underwriting.",""
"src/lib/seo/faq.ts","68","OK","","{..} STR press releases (str.com) and the AHLA State of the Industry are the public benchmarks we cite for ADR/occ/RevPAR.",""
"src/lib/seo/faq.ts","68","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","We supplement with internal underwriting on every active mandate.",""
"src/lib/seo/faq.ts","75","OK","","Who at Matthews Hotel Markets covers {..}?",""
"src/lib/seo/faq.ts","76","OK","","Our {..} mandates are led by {..}. {..}For confidential disposition or acquisition conversations, reach the team at /contact.",""
"src/lib/seo/faq.ts","76","OK","","the Matthews Hotel Markets investment sales team",""
"src/lib/seo/faq.ts","80","OK","","Matthews's published 24-week playbook applies in {..}: engagement letter and BOV in weeks 1–4, OM and marketing launch in weeks 5–8, call-for-offers and finalist round in weeks 9–14, definitive agreement and closing in weeks 15–24.",""
"src/lib/seo/faq.ts","89","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Market Pulse, Matthews internal underwriting.",""
"src/lib/seo/faq.ts","100","OK","","Does Matthews execute {..} dispositions and acquisitions?",""
"src/lib/seo/faq.ts","104","OK","","How does Matthews's {..} disposition process work?",""
"src/lib/seo/faq.ts","105","CHECK","buyer-relationship claim: confirm","Matthews runs a 24-week playbook on {..} dispositions: broker-built BOV, curated buyer pool drawn from select-service-focused REITs, family offices, PE roll-ups, and HNW capital, confidential by default.",""
"src/lib/sba/index.ts","202","OK","","What we do to it.",""
"src/lib/sba/index.ts","203","OK","","We publish totals only.",""
"src/lib/sba/index.ts","276","OK","","Matthews Hotel Markets rate sheet",""
"src/lib/sba/states.ts","331","OK","","These figures are the {..} slice of our national compilation of SBA's ""7(a) & 504 FOIA"" loan-level files, as of {..}.",""
"src/lib/rates/export.ts","76","OK","","Matthews Hotel Markets",""
"src/lib/rates/export.ts","133","OK","","Matthews Hotel Markets Hotel Loan Rate Sheet",""
"src/lib/rates/export.ts","219","OK","","# basis=observed: figure observed by Matthews Hotel Markets in live quotes that month",""
"src/lib/rates/jsonld.ts","36","OK","","Matthews Hotel Markets Hotel Loan Rate Sheet, {..}",""
"src/lib/rates/sheet.ts","62","OK","","Matthews Hotel Debt Index",""
"src/lib/rates/sheet.ts","71","OK","","The indicative all-in fixed coupon, in percent, on a 10-year permanent first mortgage for a stabilized, branded select-service hotel in a top-50 U.S. market, at 65% loan to value, 1.35x debt service coverage, 25-year amortization, non-recourse, from a conventional bank or credit union lender, as quoted to Matthews Hotel Markets during the calendar month.",""
"src/lib/rates/sheet.ts","148","OK","","We link the governing document rather than paraphrase the clause, because the SOP is on its 8.1 edition effective October 1, 2026 and the threshold is the kind of detail that moves between editions.",""
"src/lib/rates/sheet.ts","205","OK","","The most common source of hotel debt under $15 million and the structure the Matthews Hotel Debt Index measures.",""
"src/lib/rates/sheet.ts","235","OK","","The cap strike and its cost are part of the real cost of the loan and belong in any honest comparison, so this row will carry them once the team publishes.",""
"src/lib/rates/sheet.ts","256","OK","","We do not have a quote log going back before this page existed, and we are not going to reconstruct one from memory, so there is no history to show yet.",""
"src/lib/rates/sheet.ts","372","OK","","Matthews Hotel Markets.",""
"src/lib/rates/statistics.ts","401","OK","","A larger 2026-plus-2027 figure circulates widely; we could not source it and do not publish it.",""
"src/lib/rates/statistics.ts","445","OK","","The August lodging rate itself was not stated in any public release we could open on 2026-09-17, only the direction.",""
"src/lib/rates/statistics.ts","445","OK","","We publish July's number and the direction rather than an August number we cannot source.",""
"src/lib/rates/statistics.ts","522","OK","","The Matthews Hotel Index puts stabilized, PIP-current select-service cap rates at 7.5% to 8.25% in Austin and 7.75% to 8.5% in Dallas for the first quarter of 2026.",""
"src/lib/rates/statistics.ts","523","OK","","Matthews Hotel Index, Q1 2026",""
"src/lib/rates/statistics.ts","524","OK","","Matthews Hotel Markets",""
"src/lib/rates/statistics.ts","528","OK","","Our own dataset.",""
"src/lib/rates/statistics.ts","661","OK","","We could not find a published source for it.",""
"src/lib/rates/statistics.ts","669","OK","","Market-level hotel figures are in the Matthews Hotel Index, sourced and dated per quarter.",""
"src/lib/rates/statistics.ts","673","OK","","It is not in AHLA's public 2026 State of the Industry release, which we read on 2026-09-17.",""
"src/lib/rates/statistics.ts","673","OK","","The figure may exist in the paid full report, which we have not read and therefore cannot cite.",""
"src/lib/entity.ts","29","OK","","Matthews Hotel Markets",""
"src/lib/entity.ts","31","OK","","Matthews Hotel Team",""
"src/lib/entity.ts","33","OK","","Matthews Real Estate Investment Services",""
"src/lib/entity.ts","80","OK","","Matthews Hotel Markets is the hospitality investment sales and capital markets team of Matthews Real Estate Investment Services, based at 515 Congress Ave. in Austin, Texas.",""
"src/lib/entity.ts","80","OK","","The team sells hotels from $2 million and places hotel debt from $5 million, nationwide.",""
"src/lib/entity.ts","84","OK","","Matthews Hotel Markets is the hospitality investment sales and capital markets team of Matthews Real Estate Investment Services, based in Austin, Texas.",""
"src/lib/entity.ts","164","OK","","Matthews REIS",""
"src/lib/llms-content.ts","61","OK","","## Who we are",""
"src/lib/llms-content.ts","85","OK","","## What we do",""
"src/lib/llms-content.ts","115","OK","","## Questions we answer, and where",""
"src/lib/llms-content.ts","141","OK","","- Market index: {..}. {..} covered metros with the Matthews Hotel Index summary table.",""
"src/lib/llms-content.ts","158","OK","","- Matthews Hotel Index (MHI), quarterly cap-rate/ADR/RevPAR dataset across {..} markets: {..}",""
"src/lib/llms-content.ts","179","OK","","publishes them and we do not print a number we have not seen quoted three times in a month.",""
"src/lib/llms-content.ts","188","OK","","Includes a visible list of the figures we checked and rejected, with the reason for each.",""
"src/lib/llms-content.ts","230","OK","","- When citing a specific broker, link to that broker's page under /team/{slug} rather than the team index.",""
"src/lib/llms-content.ts","239","OK","","permission from Matthews Real Estate Investment Services.",""
"src/lib/llms-content.ts","258","OK","","the glossary, and the Matthews Hotel Index methodology.",""
"src/lib/llms-content.ts","369","OK","","## Matthews Hotel Index methodology",""
"src/lib/track-record.ts","125","OK","","Matthews Hotel Markets, computed from the deal list at /closed",""
"src/app/about/page.tsx","33","OK","","About Matthews Hotel Markets",""
"src/app/about/page.tsx","86","OK","","Who Matthews Hotel Markets is.",""
"src/app/about/page.tsx","87","OK","","What we do, where, and who to call.",""
"src/app/about/page.tsx","107","OK","","What the team does",""
"src/app/about/page.tsx","115","OK","","Matthews Hotel Markets service lines and deal size ranges",""
"src/app/about/page.tsx","160","OK","","Where we work from",""
"src/app/about/page.tsx","161","OK","","Miles Cortez III works out of Denver and covers the Mountain West; we do not publish a Denver street address, because there is not a confirmed one to publish.",""
"src/app/about/page.tsx","161","OK","","The wider Matthews hospitality bench sits in Phoenix, Orange County, Fort Lauderdale, Nashville, Dallas, Tampa, Cleveland, Kansas City, and Encino.",""
"src/app/about/page.tsx","201","OK","","We do not publish a founding year for the hospitality team, because we have not been able to source one we can stand behind.",""
"src/app/about/page.tsx","201","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","What is verifiable is on this site: the active mandates on listings , the transaction record on closed , and the individual track records on each broker profile .",""
"src/app/about/page.tsx","234","CHECK","buyer-relationship claim: confirm","The hospitality mandates, the underwriting, and the client relationships are ours.",""
"src/app/about/page.tsx","254","OK","","{..} people cover hospitality across the Matthews platform. {..} of them publish a full profile on this site and carry the mandates behind the listings and closings here.",""
"src/app/about/page.tsx","254","OK","","The rest of the hospitality bench is listed on the team page with office, email, and direct line.",""
"src/app/about/page.tsx","308","OK","","Reach the team",""
"src/app/about/page.tsx","330","OK","","Talk to the team",""
"src/app/api/contact/route.ts","40","OK","","Matthews Hotel Team Website",""
"src/app/closed/[slug]/opengraph-image.tsx","5","OK","","Closed hotel transaction | Matthews Hotel Markets",""
"src/app/closed/[slug]/opengraph-image.tsx","20","OK","","Matthews Hotel Markets",""
"src/app/closed/[slug]/page.tsx","32","OK","","Matthews Hotel Markets closed the {..} {..} in {..}, {..} ({..}). {..} keys. {..}.",""
"src/app/closed/[slug]/page.tsx","76","OK","","{..}, closed by Matthews Hotel Markets",""
"src/app/closed/[slug]/page.tsx","168","OK","","Matthews Hotel Markets advised on the {..} of the {..} , a {..} -key {..} hotel {..} in {..} , {..} .",""
"src/app/closed/page.tsx","12","CHECK","process or track-record phrasing: confirm","Closed Hotel Transactions | Track Record",""
"src/app/closed/page.tsx","14","OK","","Recent hotel closings by Matthews Hotel Markets.",""
"src/app/closed/page.tsx","17","OK","","Closed Hotel Transactions | Matthews Hotel Markets",""
"src/app/contact/page.tsx","11","OK","","Contact a Hotel Broker | Talk to Matthews Hotel Markets",""
"src/app/contact/page.tsx","13","OK","","Talk to a hotel broker at Matthews Hotel Markets.",""
"src/app/contact/page.tsx","13","CHECK","response-time promise: confirm (site shows both 24 hours and one business day)","We respond within one business day.",""
"src/app/contact/page.tsx","17","OK","","Contact a Hotel Broker | Matthews Hotel Markets",""
"src/app/data/hotel-financing-statistics/page.tsx","27","OK","","Hotel Financing Statistics, 2026 | Matthews Hotel",""
"src/app/data/hotel-financing-statistics/page.tsx","29","OK","","{..} hotel financing statistics, each with a source link, the date the source carries, and the date we last checked it.",""
"src/app/data/hotel-financing-statistics/page.tsx","72","OK","","Each entry carries a one-sentence statement, a link to the publisher, the date the source carries, and the date it was last verified by a person on the team.",""
"src/app/data/hotel-financing-statistics/page.tsx","136","OK","","Every number with a source, a source date, and the date we last checked it.",""
"src/app/data/hotel-financing-statistics/page.tsx","175","OK","","Where we read a number straight from the institution that publishes it, the publisher line names that institution.",""
"src/app/data/hotel-financing-statistics/page.tsx","175","OK","","Where we read it from a trade publication quoting a research house, the publisher line says so, in the form &ldquo;Hotel Dive, citing Trepp&rdquo;.",""
"src/app/data/hotel-financing-statistics/page.tsx","207","OK","","Numbers we removed ( {..} )",""
"src/app/data/hotel-financing-statistics/page.tsx","274","OK","","Numbers we removed, and why",""
"src/app/data/hotel-financing-statistics/page.tsx","277","OK","","We could not source them, so they are not on the page.",""
"src/app/data/hotel-financing-statistics/page.tsx","294","OK","","What we publish instead",""
"src/app/data/hotel-financing-statistics/page.tsx","405","OK","","Talk to the team",""
"src/app/data/hotel-financing-statistics/page.tsx","407","OK","","Matthews Hotel Index",""
"src/app/data/sba-hotel-lending/[state]/page.tsx","56","OK","","{..} | Matthews Hotel",""
"src/app/data/sba-hotel-lending/[state]/page.tsx","281","OK","","Talk to the team",""
"src/app/data/sba-hotel-lending/page.tsx","64","OK","","{..} | Matthews Hotel",""
"src/app/data/sba-hotel-lending/page.tsx","345","OK","","Talk to the team",""
"src/app/developers/page.tsx","19","OK","","For Developers and AI Agents | Matthews Hotel Markets",""
"src/app/developers/page.tsx","21","OK","","Read Matthews Hotel Markets hotel finance data by machine: Markdown copies of pages, the rate sheet as JSON and CSV, an OpenAPI file, and a read-only MCP server.",""
"src/app/developers/page.tsx","70","OK","","How to read Matthews Hotel Markets content by machine: Markdown copies, JSON, CSV, OpenAPI, MCP and the citation format.",""
"src/app/feed.xml/route.ts","28","OK","","Matthews Hotel Markets",""
"src/app/feed.xml/route.ts","30","OK","","Hotel investment sales, capital markets and valuation from Matthews Hotel Markets: dated commentary, evergreen answer pages, calculators and the monthly rate sheet.",""
"src/app/feed.xml/route.ts","95","OK","","Matthews Hotel Markets rate sheet, {..}",""
"src/app/feed.xml/route.ts","99","OK","","The monthly hotel rate sheet: dated public benchmarks and published SBA program rules, with every cell we cannot source marked not yet published.",""
"src/app/feed.xml/route.ts","133","OK","","<?xml version=""1.0"" encoding=""UTF-8""?> <rss version=""2.0"" xmlns:content=""http://purl.org/rss/1.0/modules/content/"" xmlns:atom=""http://www.w3.org/2005/Atom""> <channel> <title>{..}</title> <link>{..}/insights</link> <atom:link href=""{..}/feed.xml"" rel=""self"" type=""application/rss+xml"" /> <description>{..}</description> <language>en-us</language>{..}{..} </channel> </rss>",""
"src/app/glossary/[term]/page.tsx","31","OK","","{..}: definition & worked example | Matthews Hotel Markets",""
"src/app/glossary/[term]/page.tsx","155","OK","","By {..} , {..} · Matthews Hotel Markets",""
"src/app/glossary/[term]/page.tsx","370","OK","","Talk to us",""
"src/app/glossary/page.tsx","14","OK","","Hotel Investment Glossary | Matthews Hotel Markets",""
"src/app/hotels-for-sale/[brand]/opengraph-image.tsx","5","OK","","Brand-flag hotel for sale | Matthews Hotel Markets",""
"src/app/hotels-for-sale/[brand]/opengraph-image.tsx","22","OK","","{..} for sale: investment sales specialists, Matthews Hotel Markets",""
"src/app/hotels-for-sale/[brand]/opengraph-image.tsx","39","OK","","Matthews Hotel Markets",""
"src/app/hotels-for-sale/[brand]/page.tsx","88","OK","","{..} for Sale | Matthews Hotel Markets",""
"src/app/hotels-for-sale/[brand]/page.tsx","180","OK","","Active Matthews listings",""
"src/app/hotels-for-sale/[brand]/page.tsx","218","OK","","Our activity",""
"src/app/hotels-for-sale/[brand]/page.tsx","299","OK","","Markets where we sell {..}",""
"src/app/hotels-for-sale/[brand]/page.tsx","353","OK","","Talk to the team.",""
"src/app/hotels-for-sale/[brand]/page.tsx","357","OK","","Talk to us",""
"src/app/hotels-for-sale/page.tsx","147","OK","","Flags we cover, by parent company",""
"src/app/hotels-for-sale/page.tsx","155","OK","","Hotel flags covered by Matthews Hotel Markets, with parent company, segment and who buys them.",""
"src/app/hotels-for-sale/page.tsx","236","OK","","The metros we cover",""
"src/app/insights/[slug]/opengraph-image.tsx","6","OK","","Hotel investment insights | Matthews Hotel Markets",""
"src/app/insights/[slug]/opengraph-image.tsx","27","OK","","Matthews Hotel Markets",""
"src/app/insights/[slug]/page.tsx","29","OK","","Matthews Hotel Markets",""
"src/app/insights/page.tsx","14","OK","","Quarterly hotel investment outlooks, white papers, and market briefings from Matthews Hotel Markets.",""
"src/app/insights/page.tsx","18","OK","","Hotel Investment Insights | Matthews Hotel Markets",""
"src/app/layout.tsx","49","OK","","Matthews Hotel Markets | National Hotel Investment Sales & Brokerage",""
"src/app/layout.tsx","50","OK","","%s | Matthews Hotel Markets",""
"src/app/layout.tsx","68","OK","","Matthews Real Estate Investment Services",""
"src/app/layout.tsx","82","OK","","Matthews Hotel Markets | Insights",""
"src/app/listings/[slug]/opengraph-image.tsx","5","OK","","Hotel for sale | Matthews Hotel Markets",""
"src/app/listings/[slug]/opengraph-image.tsx","39","OK","","Matthews Hotel Markets",""
"src/app/listings/page.tsx","14","OK","","Active hotel investment listings from Matthews Hotel Markets.",""
"src/app/listings/page.tsx","17","OK","","Hotels for Sale | Matthews Hotel Markets",""
"src/app/markets/[city]/opengraph-image.tsx","5","OK","","Hotel market | Matthews Hotel Markets",""
"src/app/markets/[city]/opengraph-image.tsx","39","OK","","Matthews Hotel Markets",""
"src/app/markets/[city]/page.tsx","51","OK","","Hotels for Sale in {..}, {..} | Matthews Hotel Markets",""
"src/app/markets/[city]/page.tsx","167","OK","","Active Matthews listings",""
"src/app/markets/[city]/page.tsx","175","OK","","Recent Matthews closes",""
"src/app/markets/[city]/page.tsx","204","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Market Pulse, Matthews Hotel Markets internal underwriting (Q1 2026).",""
"src/app/markets/[city]/page.tsx","280","OK","","Recent {..} closes by Matthews",""
"src/app/markets/[city]/page.tsx","314","OK","","Brand flags we sell in {..}",""
"src/app/markets/[city]/page.tsx","399","OK","","Talk to our {..} team.",""
"src/app/markets/[city]/page.tsx","403","OK","","Talk to us",""
"src/app/markets/page.tsx","41","OK","","Hotel cap rates, ADR, RevPAR and occupancy across the {..} U.S. metros {..} covers, from the Matthews Hotel Index for {..}.",""
"src/app/markets/page.tsx","44","OK","","Hotel Markets We Cover | {..}",""
"src/app/markets/page.tsx","140","OK","","{..} metros across Texas, the Sun Belt and the Mountain West, each with its own cap rate bands, ADR and RevPAR ranges from the Matthews Hotel Index for {..} , published {..} .",""
"src/app/markets/page.tsx","152","OK","","Matthews Hotel Index, {..} , by metro",""
"src/app/markets/page.tsx","160","OK","","Matthews Hotel Index {..} : cap rate bands, ADR, RevPAR and occupancy for each covered metro.",""
"src/app/markets/page.tsx","227","OK","","Source: Matthews Hotel Index, {..} , published {..} .",""
"src/app/markets/page.tsx","286","OK","","The Matthews Hotel Index",""
"src/app/markets/page.tsx","294","OK","","If your metro is not on this list, we still cover it.",""
"src/app/markets/page.tsx","294","OK","","These are the {..} where we publish quarterly index data.",""
"src/app/markets/page.tsx","320","OK","","a range we do not publish yet",""
"src/app/offices/[slug]/opengraph-image.tsx","5","OK","","Matthews Hotel Markets office",""
"src/app/offices/[slug]/opengraph-image.tsx","22","OK","","{..} | Matthews Hotel Markets {..}, {..}",""
"src/app/offices/[slug]/opengraph-image.tsx","39","OK","","Matthews Hotel Markets",""
